Period	Data_value	Type
2018.08	3.08	115
2007.02	1.72	116
2007.03	1.65	116
2007.04	1.73	116
2007.05	1.74	116
2007.06	1.69	116
2007.07	1.71	116
2007.08	1.89	116
2007.09	1.78	116
2007.1	1.92	116
2007.11	1.82	116
2007.12	1.88	116
2008.01	1.82	116
2008.02	1.74	116
2008.03	1.83	116
2008.04	1.9	116
2008.05	2.03	116
2008.06	1.99	116
2008.07	1.97	116
2008.08	2.17	116
2008.09	2.16	116
2008.1	2.19	116
2008.11	2.17	116
2008.12	2.31	116
2009.01	2.14	116
2009.02	2.07	116
2009.03	2.37	116
2009.04	2.22	116
2009.05	2.26	116
2009.06	2.22	116
2009.07	2.29	116
2009.08	2.28	116
2009.09	2.18	116
2009.1	2.35	116
2009.11	2.29	116
2009.12	2.13	116
2010.01	2.31	116
2010.02	2.38	116
2010.03	2.08	116
2010.04	2.07	116
2010.05	2.27	116
2010.06	2.1	116
2010.07	2.16	116
2010.08	2.33	116
2010.09	2.22	116
2010.1	2.47	116
2010.11	2.29	116
2010.12	2.14	116
2011.01	2.19	116
2011.02	2.25	116
2011.03	2.26	116
2011.04	2.39	116
2011.05	2.44	116
2011.06	2.27	116
2011.07	2.45	116
2011.08	2.11	116
2011.09	2.41	116
2011.1	2.25	116
2011.11	2.49	116
2011.12	2.48	116
2012.01	2.34	116
2012.02	2.31	116
2012.03	2.31	116
2012.04	2.31	116
2012.05	2.32	116
2012.06	2.33	116
2012.07	2.51	116
2012.08	2.53	116
2012.09	2.07	116
2012.1	2.39	116
2012.11	2.34	116
2012.12	2.07	116
2013.01	2.35	116
2013.02	2.41	116
2013.03	2.51	116
2013.04	2.5	116
2013.05	2.38	116
2013.06	2.38	116
2013.07	2.37	116
2013.08	2.33	116
2013.09	2.33	116
2013.1	2.32	116
2013.11	2.43	116
2013.12	2.44	116
2014.01	2.34	116
2014.02	2.35	116
2014.03	2.42	116
2014.04	2.33	116
2014.05	2.25	116
2014.06	2.62	116
2014.07	2.36	116
2014.08	2.2	116
2014.09	2.19	116
2014.1	2.33	116
2014.11	2.41	116
2014.12	2.37	116
2015.01	2.4	116
2015.02	2.42	116
2015.03	2.39	116
2015.04	2.36	116
2015.05	2.34	116
2015.06	2.32	116
2015.07	2.34	116
2015.08	2.16	116
2015.09	2.35	116
2015.1	2.23	116
2015.11	2.24	116
2015.12	2.08	116
2016.01	2.36	116
2016.02	2.34	116
2016.03	2.1	116
2016.04	2.17	116
2016.05	2.29	116
2016.06	2.33	116
2016.07	2.31	116
2016.08	1.94	116
2016.09	1.99	116
2016.1	2.02	116
2016.11	2.15	116
2016.12	2.27	116
2017.01	2.24	116
2017.02	2.4	116
2017.03	2.28	116
2017.04	2.12	116
2017.05	2.26	116
2017.06	2.24	116
2017.07	2.11	116
2017.08	2.13	116
2017.09	2	116
2017.1	2.43	116
2017.11	2.19	116
2017.12	2.14	116
2018.01	2.21	116
2018.02	2.3	116
2018.03	2.08	116
2018.04	2.17	116
2018.05	2.08	116
2018.06	2.1	116
2018.07	2.09	116
2018.08	2.08	116
2007.02	2.77	117
2007.03	2.97	117
2007.04	3.07	117
2007.05	2.92	117
2007.06	2.85	117
2007.07	2.84	117
2007.08	3	117
2007.09	2.92	117
2007.1	3.19	117
2007.11	3.04	117
2007.12	3.2	117
2008.01	3.05	117
2008.02	3.26	117
2008.03	3.25	117
2008.04	3.42	117
2008.05	3.51	117
2008.06	3.23	117
2008.07	3.3	117
2008.08	3.4	117
2008.09	3.49	117
2008.1	3.38	117
2008.11	3.28	117
2008.12	3.26	117
2009.01	3.71	117
2009.02	3.73	117
2009.03	3.53	117
2009.04	3.41	117
2009.05	3.63	117
2009.06	3.55	117
2009.07	3.55	117
2009.08	3.52	117
2009.09	3.5	117
2009.1	3.45	117
2009.11	3.53	117
2009.12	3.4	117
2010.01	3.58	117
2010.02	3.69	117
2010.03	3.34	117
2010.04	3.54	117
2010.05	3.72	117
2010.06	3.42	117
2010.07	3.28	117
2010.08	3.32	117
2010.09	3.29	117
2010.1	3.31	117
2010.11	3.24	117
2010.12	3.53	117
2011.01	3.46	117
2011.02	3.51	117
2011.03	3.52	117
2011.04	3.64	117
2011.05	3.35	117
2011.06	3.6	117
2011.07	3.38	117
2011.08	3.2	117
2011.09	3.57	117
2011.1	3.47	117
2011.11	3.69	117
2011.12	3.51	117
2012.01	3.55	117
2012.02	3.65	117
2012.03	3.49	117
2012.04	3.61	117
2012.05	3.26	117
2012.06	3.46	117
2012.07	3.6	117
2012.08	3.66	117
2012.09	3.53	117
2012.1	3.57	117
2012.11	3.46	117
2012.12	3.78	117
2013.01	3.45	117
2013.02	3.48	117
2013.03	3.62	117
2013.04	3.43	117
2013.05	3.51	117
2013.06	3.3	117
2013.07	3.59	117
2013.08	3.64	117
2013.09	3.32	117
2013.1	3.39	117
2013.11	3.57	117
2013.12	3.43	117
2014.01	3.47	117
2014.02	3.35	117
2014.03	3.27	117
2014.04	3.1	117
2014.05	3.31	117
2014.06	3.53	117
2014.07	3.09	117
2014.08	3.08	117
2014.09	3.26	117
2014.1	3.43	117
2014.11	3.49	117
2014.12	3.43	117
2015.01	3.27	117
2015.02	3.43	117
2015.03	3.29	117
2015.04	3.35	117
2015.05	3.44	117
2015.06	3.27	117
2015.07	3.41	117
2015.08	3.37	117
2015.09	3.22	117
2015.1	3.23	117
2015.11	3.27	117
2015.12	3.43	117
2016.01	3.31	117
2016.02	3.17	117
2016.03	3.42	117
2016.04	3.28	117
2016.05	3.57	117
2016.06	3.19	117
2016.07	3.13	117
2016.08	3.37	117
2016.09	3.31	117
2016.1	3.18	117
2016.11	3.45	117
2016.12	3.35	117
2017.01	3.37	117
2017.02	3.29	117
2017.03	3.27	117
2017.04	3.18	117
2017.05	3.19	117
2017.06	3.23	117
2017.07	3.17	117
2017.08	3.44	117
2017.09	3.14	117
2017.1	3.1	117
2017.11	3.3	117
2017.12	3.24	117
2018.01	3.27	117
2018.02	3.36	117
2018.03	3.43	117
2018.04	3.41	117
2018.05	3.29	117
2018.06	3.13	117
2018.07	3.14	117
2018.08	3.18	117
2014.07	19.16	118
2014.08	19.04	118
2014.09	19	118
2014.1	19.07	118
2014.11	18.26	118
2014.12	19.39	118
2015.01	19.74	118
2015.02	19.67	118
2015.03	19	118
2015.04	18.24	118
2015.05	19.28	118
2015.06	20.53	118
2015.07	19.38	118
2015.08	18.3	118
2015.09	19.42	118
2015.1	18.69	118
2015.11	16.73	118
2015.12	18.06	118
2016.01	18.08	118
2016.02	17.97	118
2016.03	18.01	118
2016.04	17.7	118
2016.05	18.22	118
2016.06	18.57	118
2016.07	18.36	118
2016.08	17.54	118
2016.09	17.48	118
2016.1	17.28	118
2016.11	17.73	118
2016.12	16.11	118
2017.01	17.29	118
2017.02	18.42	118
2017.03	17.17	118
2017.04	16.03	118
2017.05	17.46	118
2017.06	17.45	118
2017.07	17.05	118
2017.08	17.22	118
2017.09	17.15	118
2017.1	16.69	118
2017.11	16.87	118
2017.12	17.89	118
2018.01	16.53	118
2018.02	15.59	118
2018.03	16.27	118
2018.04	16.42	118
2018.05	17.15	118
2018.06	16.19	118
2018.07	16.79	118
2018.08	15.52	118
2007.02	5.68	119
2007.03	5.5	119
2007.04	5.61	119
2007.05	5.32	119
2007.06	5.7	119
2007.07	5.38	119
2007.08	5.51	119
2007.09	5.4	119
2007.1	5.35	119
2007.11	5.28	119
2007.12	5.65	119
2008.01	5.58	119
2008.02	5.68	119
2008.03	5.68	119
2008.04	5.63	119
2008.05	5.9	119
2008.06	5.85	119
2008.07	5.79	119
2008.08	5.75	119
2008.09	5.97	119
2008.1	5.93	119
2008.11	5.83	119
2008.12	5.95	119
2009.01	5.85	119
2009.02	5.78	119
2009.03	6.11	119
2009.04	5.75	119
2009.05	6.18	119
2009.06	6.11	119
2009.07	6.02	119
2009.08	5.84	119
2009.09	6.32	119
2009.1	5.98	119
2009.11	5.88	119
2009.12	5.99	119
2010.01	5.97	119
2010.02	6.17	119
2010.03	5.8	119
2010.04	5.83	119
2010.05	5.83	119
2010.06	5.63	119
2010.07	5.49	119
2010.08	5.39	119
2010.09	5.56	119
2010.1	5.63	119
2010.11	5.36	119
2010.12	5.95	119
2011.01	5.8	119
2011.02	5.53	119
2011.03	5.52	119
2011.04	5.56	119
2011.05	5.73	119
2011.06	5.53	119
2011.07	5.88	119
2011.08	5.86	119
2011.09	5.6	119
2011.1	5.36	119
2011.11	5.57	119
2011.12	5.63	119
2012.01	5.8	119
2012.02	5.68	119
2012.03	5.59	119
2012.04	5.59	119
2012.05	5.78	119
2012.06	5.77	119
2012.07	5.81	119
2012.08	5.54	119
2012.09	5.51	119
2012.1	5.9	119
2012.11	5.74	119
2012.12	5.57	119
2013.01	5.59	119
2013.02	5.66	119
2013.03	5.58	119
2013.04	5.6	119
2013.05	5.68	119
2013.06	5.84	119
2013.07	5.56	119
2013.08	5.36	119
2013.09	5.41	119
2013.1	5.36	119
2013.11	5.15	119
2013.12	5.5	119
2014.01	5.41	119
2014.02	5.47	119
2014.03	5.34	119
2014.04	5.5	119
2014.05	5.38	119
2014.06	5.19	119
2014.07	5.51	119
2014.08	5.47	119
2014.09	5.13	119
2014.1	5.21	119
2014.11	5.52	119
2014.12	5.3	119
2015.01	5.41	119
2015.02	5.25	119
2015.03	5.3	119
2015.04	5.08	119
2015.05	5.21	119
2015.06	5.2	119
2015.07	5.67	119
2015.08	5.05	119
2015.09	5.16	119
2015.1	5.19	119
2015.11	5.66	119
2015.12	5.31	119
2016.01	5.55	119
2016.02	5.08	119
2016.03	5.16	119
2016.04	5.39	119
2016.05	5.22	119
2016.06	5.34	119
2016.07	5.46	119
2016.08	5.26	119
2016.09	4.96	119
2016.1	5.17	119
2016.11	5.27	119
2016.12	5.42	119
2017.01	5.44	119
2017.02	5.15	119
2017.03	5.39	119
2017.04	5.21	119
2017.05	5.26	119
2017.06	5.27	119
2017.07	5.41	119
2017.08	5.32	119
2017.09	5.57	119
2017.1	5.71	119
2017.11	5.52	119
2017.12	5.28	119
2018.01	5.21	119
2018.02	5.4	119
2018.03	5.01	119
2018.04	5.43	119
2018.05	5.51	119
2018.06	5.59	119
2018.07	5.14	119
2018.08	5.45	119
2007.02	2.72	120
2007.03	2.09	120
2007.04	1.84	120
2007.05	1.65	120
2007.06	1.75	120
2007.07	1.73	120
2007.08	1.85	120
2007.09	1.85	120
2007.1	1.95	120
2007.11	2.23	120
2007.12	2.55	120
2008.01	2.78	120
2008.02	2.38	120
2008.03	2.1	120
2008.04	1.86	120
2008.05	1.9	120
2008.06	1.86	120
2008.07	1.79	120
2008.08	1.91	120
2008.09	2.21	120
2008.1	2.22	120
2008.11	2.52	120
2008.12	2.74	120
2009.01	2.99	120
2009.02	2.68	120
2009.03	2.18	120
2009.04	1.95	120
2009.05	1.86	120
2009.06	1.78	120
2009.07	1.87	120
2009.08	1.88	120
2009.09	1.92	120
2009.1	2.03	120
2009.11	2.08	120
2009.12	2.54	120
2010.01	3.07	120
2010.02	2.73	120
2010.03	2.19	120
2010.04	1.86	120
2010.05	1.68	120
2010.06	1.64	120
2010.07	1.7	120
2010.08	1.66	120
2010.09	1.71	120
2010.1	1.83	120
2010.11	2.32	120
2010.12	2.46	120
2011.01	2.45	120
2011.02	2.35	120
2011.03	2.12	120
2011.04	1.95	120
2011.05	1.81	120
2011.06	1.72	120
2011.07	1.77	120
2011.08	1.85	120
2011.09	1.98	120
2011.1	2.11	120
2011.11	2.41	120
2011.12	4.2	120
2012.01	5.07	120
2012.02	2.96	120
2012.03	2.19	120
2012.04	1.93	120
2012.05	1.83	120
2012.06	1.73	120
2012.07	1.72	120
2012.08	1.89	120
2012.09	3.05	120
2012.1	4.27	120
2012.11	5.02	120
2012.12	5.57	120
2013.01	4.83	120
2013.02	2.99	120
2013.03	2.33	120
2013.04	2.09	120
2013.05	1.85	120
2013.06	1.78	120
2013.07	1.8	120
2013.08	1.8	120
2013.09	1.86	120
2013.1	2.1	120
2013.11	2.31	120
2013.12	2.53	120
2014.01	2.52	120
2014.02	2.36	120
2014.03	2.26	120
2014.04	2.03	120
2014.05	1.96	120
2014.06	1.84	120
2014.07	1.91	120
2014.08	1.78	120
2014.09	2.18	120
2014.1	2.4	120
2014.11	2.88	120
2014.12	3.71	120
2015.01	4.57	120
2015.02	3.86	120
2015.03	3.1	120
2015.04	2.55	120
2015.05	2.37	120
2015.06	2.26	120
2015.07	2.4	120
2015.08	2.51	120
2015.09	2.69	120
2015.1	2.99	120
2015.11	3.15	120
2015.12	3.3	120
2016.01	3.34	120
2016.02	3.03	120
2016.03	2.87	120
2016.04	2.39	120
2016.05	2.01	120
2016.06	1.74	120
2016.07	1.76	120
2016.08	1.84	120
2016.09	1.86	120
2016.1	1.99	120
2016.11	2.1	120
2016.12	2.14	120
2017.01	2.53	120
2017.02	2.83	120
2017.03	3.12	120
2017.04	3.04	120
2017.05	2.97	120
2017.06	2.83	120
2017.07	2.71	120
2017.08	2.69	120
2017.09	3.08	120
2017.1	4.68	120
2017.11	5.78	120
2017.12	7.08	120
2018.01	5.38	120
2018.02	3.65	120
2018.03	2.81	120
2018.04	2.53	120
2018.05	2.23	120
2018.06	2.29	120
2018.07	2.21	120
2018.08	2.25	120
2007.02	12.02	121
2007.03	11.49	121
2007.04	12.2	121
2007.05	11.52	121
2007.06	11.61	121
2007.07	11.55	121
2007.08	11.89	121
2007.09	11.92	121
2007.1	12.16	121
2007.11	12.28	121
2007.12	12.09	121
2008.01	12.22	121
2008.02	11.77	121
2008.03	11.87	121
2008.04	12.4	121
2008.05	12.09	121
2008.06	12.33	121
2008.07	11.63	121
2008.08	13.12	121
2008.09	13.54	121
2008.1	13.52	121
2008.11	13.55	121
2008.12	14.01	121
2009.01	12.65	121
2009.02	13.21	121
2009.03	13.63	121
2009.04	14.39	121
2009.05	14.25	121
2009.06	14.47	121
2009.07	14.84	121
2009.08	15.45	121
2009.09	16.64	121
2009.1	14.97	121
2009.11	15.4	121
2009.12	15.58	121
2010.01	14.95	121
2010.02	14.94	121
2010.03	13.71	121
2010.04	14.6	121
2010.05	14	121
2010.06	14.57	121
2010.07	15.04	121
2010.08	13.62	121
2010.09	13.9	121
2010.1	15.94	121
2010.11	16.35	121
2010.12	15.83	121
2011.01	17.12	121
2011.02	17.39	121
2011.03	16.99	121
2011.04	18.22	121
2011.05	17.14	121
2011.06	16.87	121
2011.07	18.6	121
2011.08	18.79	121
2011.09	18.18	121
2011.1	18.78	121
2011.11	18.29	121
2011.12	18.56	121
2012.01	18.29	121
2012.02	17.45	121
2012.03	17.45	121
2012.04	16.82	121
2012.05	17.64	121
2012.06	16.82	121
2012.07	14.87	121
2012.08	15.2	121
2012.09	16.11	121
2012.1	14.91	121
2012.11	14.94	121
2012.12	12.73	121
2013.01	15.79	121
2013.02	14.44	121
2013.03	13.35	121
2013.04	14.07	121
2013.05	14.21	121
2013.06	13.95	121
2013.07	13.79	121
2013.08	14.9	121
2013.09	13.84	121
2013.1	16.15	121
2013.11	15.25	121
2013.12	15.83	121
2014.01	16.29	121
2014.02	15.72	121
2014.03	15.71	121
2014.04	15.67	121
2014.05	15.57	121
2014.06	15.35	121
2014.07	15.47	121
2014.08	15.9	121
2014.09	15.37	121
2014.1	16.62	121
2014.11	15.88	121
2014.12	15.85	121
2015.01	16.64	121
2015.02	14.23	121
2015.03	15.58	121
2015.04	14.44	121
2015.05	15.08	121
2015.06	14.4	121
2015.07	15.25	121
2015.08	14.54	121
2015.09	14.28	121
2015.1	14.67	121
2015.11	14.29	121
2015.12	13.96	121
2016.01	15.7	121
2016.02	13.92	121
2016.03	13.29	121
2016.04	13.79	121
2016.05	13.73	121
2016.06	13.42	121
2016.07	14.45	121
2016.08	13.98	121
2016.09	14.01	121
2016.1	13.97	121
2016.11	13.2	121
2016.12	11.87	121
2017.01	14.09	121
2017.02	13	121
2017.03	13.66	121
2017.04	12.57	121
2017.05	15.14	121
2017.06	15.11	121
2017.07	14.17	121
2017.08	15.92	121
2017.09	15.79	121
2017.1	14.86	121
2017.11	15.55	121
2017.12	13.57	121
2018.01	15.61	121
2018.02	15.03	121
2018.03	15.6	121
2018.04	16.17	121
2018.05	16.21	121
2018.06	15.79	121
2018.07	16.62	121
2018.08	15.88	121
2007.02	9.3	122
2007.03	9.03	122
2007.04	9.93	122
2007.05	10.09	122
2007.06	9.07	122
2007.07	9.44	122
2007.08	9.65	122
2007.09	9.34	122
2007.1	9.36	122
2007.11	9.55	122
2007.12	9.24	122
2008.01	9.28	122
2008.02	9.95	122
2008.03	9.01	122
2008.04	8.58	122
2008.05	8.57	122
2008.06	9.24	122
2008.07	9.63	122
2008.08	9.03	122
2008.09	10.04	122
2008.1	10.25	122
2008.11	10.84	122
2008.12	10.36	122
2009.01	11.4	122
2009.02	10.72	122
2009.03	10.92	122
2009.04	11.17	122
2009.05	10.78	122
2009.06	10.87	122
2009.07	10.05	122
2009.08	11.3	122
2009.09	11.8	122
2009.1	11.82	122
2009.11	11.72	122
2009.12	11.21	122
2010.01	11.21	122
2010.02	10.72	122
2010.03	11.47	122
2010.04	11.21	122
2010.05	9.87	122
2010.06	10.17	122
2010.07	10.44	122
2010.08	10.18	122
2010.09	9.9	122
2010.1	9.45	122
2010.11	10.96	122
2010.12	12.01	122
2011.01	11.61	122
2011.02	10.57	122
2011.03	10.89	122
2011.04	11.64	122
2011.05	10.21	122
2011.06	10.29	122
2011.07	11.41	122
2011.08	10.62	122
2011.09	11.36	122
2011.1	10.53	122
2011.11	11.35	122
2011.12	11.39	122
2012.01	11.08	122
2012.02	10.68	122
2012.03	11.37	122
2012.04	10.31	122
2012.05	10.87	122
2012.06	10.24	122
2012.07	10.61	122
2012.08	11.07	122
2012.09	9.73	122
2012.1	9.68	122
2012.11	10.37	122
2012.12	11.03	122
2013.01	10.72	122
2013.02	9.73	122
2013.03	11.65	122
2013.04	9.88	122
2013.05	10.97	122
2013.06	10.47	122
2013.07	11.32	122
2013.08	10.42	122
2013.09	11.29	122
2013.1	10.47	122
2013.11	11.52	122
2013.12	11.46	122
2014.01	11.51	122
2014.02	10.37	122
2014.03	10.39	122
2014.04	11.23	122
2014.05	11.01	122
2014.06	10.71	122
2014.07	10.02	122
2014.08	9.19	122
2014.09	9.67	122
2014.1	11.59	122
2014.11	11.41	122
2014.12	11.71	122
2015.01	11.33	122
2015.02	11.35	122
2015.03	10.88	122
2015.04	11.13	122
2015.05	11.85	122
2015.06	10.95	122
2015.07	11.18	122
2015.08	11.55	122
2015.09	10.12	122
2015.1	10.64	122
2015.11	11.49	122
2015.12	11.12	122
2016.01	11.88	122
2016.02	11.33	122
2016.03	10.78	122
2016.04	10.09	122
2016.05	10.45	122
2016.06	11.19	122
2016.07	9.83	122
2016.08	10.95	122
2016.09	10.81	122
2016.1	9.71	122
2016.11	9.2	122
2016.12	9.33	122
2017.01	10.48	122
2017.02	10.48	122
2017.03	10.09	122
2017.04	8.72	122
2017.05	9.13	122
2017.06	9.64	122
2017.07	8.71	122
2017.08	9.37	122
2017.09	10.22	122
2017.1	9.29	122
2017.11	9.17	122
2017.12	9.12	122
2018.01	10.44	122
2018.02	9.4	122
2018.03	9.32	122
2018.04	9.92	122
2018.05	8.58	122
2018.06	8.59	122
2018.07	9.33	122
2018.08	8.41	122
2014.07	4.58	123
2014.08	4.44	123
2014.09	4.49	123
2014.1	4.59	123
2014.11	4.51	123
2014.12	4.42	123
2015.01	4.52	123
2015.02	4.6	123
2015.03	4.51	123
2015.04	4.58	123
2015.05	4.53	123
2015.06	4.57	123
2015.07	4.51	123
2015.08	4.6	123
2015.09	4.57	123
2015.1	4.47	123
2015.11	4.46	123
2015.12	4.45	123
2016.01	4.47	123
2016.02	4.52	123
2016.03	4.5	123
2016.04	4.46	123
2016.05	4.52	123
2016.06	4.55	123
2016.07	4.56	123
2016.08	4.54	123
2016.09	4.48	123
2016.1	4.53	123
2016.11	4.51	123
2016.12	4.45	123
2017.01	4.49	123
2017.02	4.51	123
2017.03	4.52	123
2017.04	4.47	123
2017.05	4.57	123
2017.06	4.6	123
2017.07	4.52	123
2017.08	4.59	123
2017.09	4.58	123
2017.1	4.39	123
2017.11	4.43	123
2017.12	4.44	123
2018.01	4.56	123
2018.02	4.41	123
2018.03	4.56	123
2018.04	4.43	123
2018.05	4.41	123
2018.06	4.53	123
2018.07	4.55	123
2018.08	4.43	123
2007.02	3.4	124
2007.03	3.43	124
2007.04	3.36	124
2007.05	3.39	124
2007.06	3.47	124
2007.07	3.57	124
2007.08	3.48	124
2007.09	3.48	124
2007.1	3.42	124
2007.11	3.42	124
2007.12	3.38	124
2008.01	3.4	124
2008.02	3.43	124
2008.03	3.48	124
2008.04	3.35	124
2008.05	3.44	124
2008.06	3.47	124
2008.07	3.35	124
2008.08	3.43	124
2008.09	3.45	124
2008.1	3.37	124
2008.11	3.36	124
2008.12	3.44	124
2009.01	3.5	124
2009.02	3.5	124
2009.03	3.48	124
2009.04	3.49	124
2009.05	3.45	124
2009.06	3.55	124
2009.07	3.57	124
2009.08	3.43	124
2009.09	3.52	124
2009.1	3.29	124
2009.11	3.33	124
2009.12	3.48	124
2010.01	3.41	124
2010.02	3.51	124
2010.03	3.53	124
2010.04	3.43	124
2010.05	3.27	124
2010.06	3.39	124
2010.07	3.23	124
2010.08	3.16	124
2010.09	3.43	124
2010.1	3.47	124
2010.11	3.44	124
2010.12	3.42	124
2011.01	3.52	124
2011.02	3.6	124
2011.03	3.41	124
2011.04	3.41	124
2011.05	3.42	124
2011.06	3.44	124
2011.07	3.5	124
2011.08	3.42	124
2011.09	3.33	124
2011.1	3.46	124
2011.11	3.42	124
2011.12	3.36	124
2012.01	3.35	124
2012.02	3.47	124
2012.03	3.47	124
2012.04	3.42	124
2012.05	3.47	124
2012.06	3.5	124
2012.07	3.46	124
2012.08	3.45	124
2012.09	3.29	124
2012.1	3.46	124
2012.11	3.38	124
2012.12	3.5	124
2013.01	3.35	124
2013.02	3.4	124
2013.03	3.34	124
2013.04	3.41	124
2013.05	3.37	124
2013.06	3.42	124
2013.07	3.34	124
2013.08	3.34	124
2013.09	3.3	124
2013.1	3.35	124
2013.11	3.25	124
2013.12	3.24	124
2014.01	3.34	124
2014.02	3.26	124
2014.03	3.31	124
2014.04	3.28	124
2014.05	3.39	124
2014.06	3.35	124
2014.07	3.39	124
2014.08	3.26	124
2014.09	3.41	124
2014.1	3.36	124
2014.11	3.29	124
2014.12	3.36	124
2015.01	3.27	124
2015.02	3.52	124
2015.03	3.32	124
2015.04	3.47	124
2015.05	3.33	124
2015.06	3.44	124
2015.07	3.46	124
2015.08	3.4	124
2015.09	3.44	124
2015.1	3.36	124
2015.11	3.4	124
2015.12	3.26	124
2016.01	3.18	124
2016.02	3.33	124
2016.03	3.12	124
2016.04	3.15	124
2016.05	3.13	124
2016.06	3.21	124
2016.07	3.16	124
2016.08	3.1	124
2016.09	3.17	124
2016.1	3.33	124
2016.11	3.22	124
2016.12	3.11	124
2017.01	3.23	124
2017.02	3.09	124
2017.03	3.11	124
2017.04	3.08	124
2017.05	3.2	124
2017.06	3.18	124
2017.07	3.17	124
2017.08	3.16	124
2017.09	3.05	124
2017.1	3.32	124
2017.11	3.16	124
2017.12	3.09	124
2018.01	3.16	124
2018.02	3.08	124
2018.03	3.15	124
2018.04	3.26	124
2018.05	3.19	124
2018.06	2.95	124
2018.07	3.33	124
2018.08	3.18	124
2007.02	2.31	125
2007.03	2.37	125
2007.04	2.42	125
2007.05	2.43	125
2007.06	2.39	125
2007.07	2.32	125
2007.08	2.51	125
2007.09	2.43	125
2007.1	2.51	125
2007.11	2.45	125
2007.12	2.32	125
2008.01	2.31	125
2008.02	2.46	125
2008.03	2.42	125
2008.04	2.39	125
2008.05	2.35	125
2008.06	2.67	125
2008.07	2.56	125
2008.08	2.7	125
2008.09	2.74	125
2008.1	2.64	125
2008.11	2.61	125
2008.12	2.67	125
2009.01	2.64	125
2009.02	2.59	125
2009.03	2.79	125
2009.04	2.6	125
2009.05	2.8	125
2009.06	2.91	125
2009.07	2.85	125
2009.08	3	125
2009.09	3.01	125
2009.1	2.83	125
2009.11	2.79	125
2009.12	2.81	125
2010.01	2.9	125
2010.02	2.6	125
2010.03	2.66	125
2010.04	2.63	125
2010.05	2.62	125
2010.06	2.58	125
2010.07	2.76	125
2010.08	2.77	125
2010.09	2.85	125
2010.1	2.72	125
2010.11	2.86	125
2010.12	2.74	125
2011.01	2.72	125
2011.02	2.8	125
2011.03	2.71	125
2011.04	2.76	125
2011.05	2.75	125
2011.06	2.65	125
2011.07	2.86	125
2011.08	2.78	125
2011.09	2.72	125
2011.1	2.85	125
2011.11	2.7	125
2011.12	2.85	125
2012.01	2.74	125
2012.02	2.69	125
2012.03	2.71	125
2012.04	2.59	125
2012.05	2.76	125
2012.06	2.68	125
2012.07	2.68	125
2012.08	2.59	125
2012.09	2.69	125
2012.1	2.72	125
2012.11	2.69	125
2012.12	2.67	125
2013.01	2.84	125
2013.02	2.57	125
2013.03	2.73	125
2013.04	2.87	125
2013.05	2.75	125
2013.06	2.97	125
2013.07	2.86	125
2013.08	2.84	125
2013.09	2.86	125
2013.1	2.8	125
2013.11	2.78	125
2013.12	2.59	125
2014.01	2.82	125
2014.02	2.73	125
2014.03	2.74	125
2014.04	2.71	125
2014.05	2.77	125
2014.06	2.81	125
2014.07	2.72	125
2014.08	2.86	125
2014.09	2.85	125
2014.1	2.76	125
2014.11	2.65	125
2014.12	2.79	125
2015.01	2.59	125
2015.02	2.69	125
2015.03	2.81	125
2015.04	2.61	125
2015.05	2.66	125
2015.06	2.61	125
2015.07	2.72	125
2015.08	2.7	125
2015.09	2.64	125
2015.1	2.79	125
2015.11	2.59	125
2015.12	2.97	125
2016.01	2.68	125
2016.02	2.84	125
2016.03	2.86	125
2016.04	2.9	125
2016.05	2.98	125
2016.06	2.87	125
2016.07	2.86	125
2016.08	2.83	125
2016.09	2.86	125
2016.1	2.81	125
2016.11	2.82	125
2016.12	2.7	125
2017.01	2.89	125
2017.02	2.82	125
2017.03	2.88	125
2017.04	2.8	125
2017.05	2.75	125
2017.06	2.89	125
2017.07	2.92	125
2017.08	2.93	125
2017.09	3.03	125
2017.1	3.18	125
2017.11	3.09	125
2017.12	3.18	125
2018.01	3.07	125
2018.02	3.2	125
2018.03	3.14	125
2018.04	3.2	125
2018.05	3.36	125
2018.06	3.35	125
2018.07	3.36	125
2018.08	3.34	125
2007.02	2.03	126
2007.03	2.06	126
2007.04	2.06	126
2007.05	2.08	126
2007.06	2.07	126
2007.07	2.09	126
2007.08	2.1	126
2007.09	2.1	126
2007.1	2.09	126
2007.11	2.09	126
2007.12	2.1	126
2008.01	2.11	126
2008.02	2.11	126
2008.03	2.13	126
2008.04	2.16	126
2008.05	2.17	126
2008.06	2.18	126
2008.07	2.18	126
2008.08	2.19	126
2008.09	2.22	126
2008.1	2.22	126
2008.11	2.24	126
2008.12	2.23	126
2009.01	2.23	126
2009.02	2.32	126
2009.03	2.34	126
2009.04	2.35	126
2009.05	2.36	126
2009.06	2.37	126
2009.07	2.39	126
2009.08	2.42	126
2009.09	2.43	126
2009.1	2.43	126
2009.11	2.43	126
2009.12	2.43	126
2010.01	2.44	126
2010.02	2.46	126
2010.03	2.44	126
2010.04	2.46	126
2010.05	2.47	126
2010.06	2.47	126
2010.07	2.46	126
2010.08	2.46	126
2010.09	2.39	126
2010.1	2.44	126
2010.11	2.44	126
2010.12	2.45	126
2011.01	2.45	126
2011.02	2.45	126
2011.03	2.46	126
2011.04	2.48	126
2011.05	2.48	126
2011.06	2.49	126
2011.07	2.49	126
2011.08	2.49	126
2011.09	2.51	126
2011.1	2.51	126
2011.11	2.51	126
2011.12	2.51	126
2012.01	2.51	126
